track_id,genre,lyrics
TROBTQJ128F4276566,Rock,1:1 2:4 3:2 4:1 5:2 6:1 7:1 9:1 11:1 13:2 15:2 18:1 21:1 23:2 33:2 37:1 43:1 46:1 51:2 56:1 58:1 72:1 86:1 94:1 109:1 118:1 123:1 132:1 136:1 141:1 142:1 169:1 202:1 212:1 270:1 310:1 348:1 468:1 477:1 569:1 867:1 1070:3 1308:1 1591:2 1863:1 1966:1 2106:2 2465:1 2487:1 2866:1 3374:1 4126:1
TRNVRAJ128F93444FB,Rock,2:6 5:1 7:1 10:2 13:3 22:2 23:2 72:2 73:2 79:1 80:1 161:1 184:1 216:1 225:1 489:2 672:2 728:1 817:1 836:2 848:2 851:1 869:1 880:1 924:2 1023:1 1156:1 1200:2 1304:2 1331:2 1361:1 1552:2 1565:1 2053:1 2420:1 2602:1 2630:1 2711:1 3015:1 4075:1 4916:1
TRFVJCY128F9328B65,Rock,2:4 5:2 6:1 10:2 13:1 17:1 19:1 21:1 30:1 32:1 36:1 43:1 48:1 59:1 88:1 100:1 134:1 135:1 137:1 163:1 227:1 248:2 270:2 332:1 422:1 540:1 575:1 609:1 910:1 1118:1 1142:1 1296:1 1388:1 2011:1 2179:1 2594:1 2848:1 4492:1
TREXRST128F145697B,Rock,1:4 2:6 3:2 4:3 5:3 6:5 7:5 10:3 11:4 12:1 13:6 26:3 27:1 28:1 31:1 32:2 34:1 44:1 45:1 62:2 67:2 71:3 81:2 89:4 99:3 121:1 171:1 184:1 216:1 230:2 231:3 232:3 255:3 274:1 280:2 356:3 394:3 398:2 471:3 484:3 622:1 686:2 793:1 797:3 882:1 1716:3 1746:1
TRKFPPJ12903CEA1E0,Rock,1:7 2:4 3:4 4:4 5:3 6:4 7:4 9:7 16:7 24:1 29:4 31:1 32:4 33:8 36:6 40:4 48:1 57:4 162:6 184:4 187:4 192:6 275:4 333:4 697:4 714:4 883:4 2252:4
TRTQXLP128F9342613,Rock,206:1 243:2 482:5 1051:3 1359:3 1798:1 2296:1 2553:2 2709:2 2776:1 2790:1 2941:2 3060:2 3167:1 4413:1
TRQGSID128E0781C31,Rock,1:1 2:11 3:2 5:2 10:1 11:1 12:3 13:4 15:2 17:1 31:1 39:1 40:1 53:1 55:1 80:4 91:3 105:1 121:1 143:1 146:1 148:1 216:1 233:1 245:1 323:1 402:1 440:1 445:1 513:1 534:1 647:1 687:1 787:1 805:1 902:1 1111:1 1138:1 1307:1 1400:1 1415:1 1939:1 2104:1 2154:1 2526:1 2742:1 3114:1
TRWCOYQ128F934B178,Rock,1:3 2:3 3:3 4:1 6:1 7:1 11:3 12:1 13:4 14:1 17:1 20:1 23:1 32:1 45:1 63:1 75:1 76:3 93:2 107:1 122:2 161:1 185:1 229:1 300:1 326:2 335:2 382:1 649:1 662:1 815:1 825:1 880:1 918:1 1621:1 1822:1 1930:1 2168:1 2644:1 2821:1 4136:1 4915:1
TRHEWDP128F92E4C06,Rock,2:14 4:1 5:7 6:1 8:3 10:1 13:4 25:3 30:1 36:1 163:2 186:1 293:4 429:3 486:3 619:1 620:6 629:1 669:1 754:3 806:4 1896:1 1960:1 2486:1
TRYPZHX128F1466857,Rock,2:5 3:2 5:2 6:2 8:1 10:3 12:2 13:4 15:2 18:2 19:3 22:3 25:1 28:1 29:1 30:5 36:1 45:1 48:1 50:1 56:1 64:1 68:1 75:2 82:1 84:1 87:1 107:1 125:1 129:1 144:1 148:1 163:1 182:1 188:1 228:1 278:1 303:1 338:2 360:6 503:1 518:1 727:2 779:1 877:1 1166:1 1776:1 1895:1 2123:1 2561:1 2602:1
TRPIBPW128E07844C2,Rock,1:8 3:5 4:1 5:4 6:4 7:1 8:5 10:1 11:4 12:4 16:2 17:3 21:1 22:3 23:3 25:2 26:3 29:1 30:3 33:2 43:7 44:1 50:4 56:9 57:3 59:1 65:4 68:4 83:1 89:1 97:1 111:1 136:3 140:3 141:1 148:1 160:4 162:1 184:1 238:1 239:1 305:3 318:1 326:1 340:1 341:1 395:3 480:4 538:1 672:1 786:1 813:1 833:3 2205:1 3774:1 4163:1
TRFYZTG128F428A93C,Rock,1:7 3:2 4:4 5:4 6:4 7:1 8:1 9:1 10:1 11:7 12:14 16:1 19:1 20:1 22:2 30:14 31:1 32:1 33:2 36:1 51:1 61:1 62:1 74:1 84:1 93:20 101:1 124:1 153:1 155:1 157:1 167:1 214:2 307:1 329:1 336:1 395:1 491:1 499:1 512:1 1117:1 1147:1 3969:1 4576:17
TRNXRIV128F42AED5C,Rock,22:1 54:4 97:4 102:4 181:2 218:6 226:3 286:1 321:1 350:3 365:4 385:2 470:1 482:3 579:23 629:1 653:1 671:4 706:2 785:2 788:2 807:4 834:1 839:4 931:3 946:1 1025:10 1039:3 1057:8 1060:1 1082:1 1088:3 1169:1 1195:3 1229:3 1258:4 1402:1 1422:4 1449:1 1852:3 1903:1 2052:4 2159:1 2263:1 2324:1 2350:1 2443:3 2483:1 2783:1 2926:9 3088:1 3161:1 3518:6 4084:1 4489:3 4562:5
TRVBQWT128F4284C69,Rock,1:23 3:34 4:6 7:10 8:19 11:1 12:2 16:39 19:2 20:2 26:4 27:2 28:1 29:3 32:10 34:4 45:14 50:2 62:4 64:2 66:6 76:1 83:26 86:2 94:2 95:1 99:5 105:1 136:1 155:1 160:2 165:1 202:2 216:1 229:1 238:2 239:12 248:1 283:1 290:1 327:1 426:1 546:6 1925:1 2588:5 3890:1
TRHJKIP128F934C180,Rock,1:1 12:1 90:1 156:1 181:1 243:1 358:1 474:1 541:1 632:2 650:2 710:4 978:1 1022:4 1072:3 1201:7 1328:2 1349:2 1359:1 1736:3 2577:4 2595:1 2747:1 3548:2 3696:8 4502:1 4779:1
TRWHXJM128F92D1638,Rock,1:12 2:2 3:17 5:2 7:7 10:3 14:1 21:5 26:1 28:2 31:2 32:1 44:3 56:5 58:2 61:2 62:2 63:3 65:2 78:1 84:3 166:1 168:6 185:1 199:2 280:1 281:1 367:2 546:1 578:2 1939:2 2207:2
TRIKPSF128E0796158,Rock,2:14 4:6 5:3 6:4 7:1 10:2 13:2 17:1 35:9 41:3 71:1 74:2 75:2 105:3 139:6 171:1 200:2 206:3 224:7 245:6 252:1 254:1 282:1 323:3 369:2 477:1 497:1 499:1 597:1 619:1 1350:7 1388:1 2473:1
TREVBKF128F42708E8,Rock,1:4 2:14 3:2 5:1 6:1 9:1 11:2 12:1 14:1 15:1 18:1 23:1 24:1 26:1 28:1 29:5 30:1 31:2 43:2 49:1 56:1 61:1 65:1 67:1 73:1 81:2 94:1 98:1 99:1 105:1 111:11 116:1 166:1 172:3 200:1 204:1 217:1 241:1 254:1 266:1 320:1 367:12 376:2 410:1 466:1 510:1 847:1 935:1 1443:1 1730:1
TRPRGND128F935A6E5,Rock,1:9 2:9 4:4 5:3 10:1 11:2 12:3 16:5 17:3 20:1 22:1 23:2 26:2 28:1 30:2 31:1 34:1 44:1 49:1 51:1 71:1 82:1 113:2 133:2 142:2 143:3 145:1 148:1 159:3 191:1 199:1 227:2 238:2 251:2 252:1 281:1 303:1 329:1 343:1 404:1 417:1 437:1 445:1 453:1 477:2 504:1 520:2 564:2 1053:1 1136:2 1182:2 2089:1 2258:1 2409:5 2495:2 3560:1
TRAERYC128F422B9CE,Rock,1:16 4:7 5:1 6:2 7:1 10:7 11:5 13:1 23:1 24:1 25:1 29:5 30:5 34:5 41:5 44:1 59:1 65:1 68:1 76:4 86:5 89:5 97:5 119:5 186:5 216:1 297:5 308:5 420:1 435:5 561:1 693:1 753:1 996:1 999:1 1065:5 1455:1 1505:1 2038:1 2266:1 3399:1 3576:1 3704:1 4259:1
TRUJYWC128F1487E90,Rock,2:1 3:15 4:5 5:5 7:2 8:2 9:2 10:2 12:4 14:1 16:1 18:4 19:2 22:1 24:4 35:2 37:7 39:1 44:4 48:4 49:1 50:1 56:1 58:1 70:1 72:1 95:1 110:1 123:1 138:1 144:1 168:1 180:1 190:1 221:1 228:1 258:2 324:1 330:1 343:3 375:1 465:1 492:2 512:1 520:1 605:1 1411:2
TRZELVI12903CE02F2,Rock,1:3 2:7 3:2 4:2 10:1 13:1 15:2 18:1 26:1 35:1 36:1 44:2 48:1 49:1 51:3 55:2 58:1 59:1 69:1 79:1 95:1 106:1 120:1 126:1 206:2 301:1 302:1 335:2 389:1 390:1 398:1 404:1 449:1 460:4 501:1 554:1 557:1 915:1 950:1 2336:1 2415:1 2686:1 2769:1
TRLDXBJ128F42754A7,Rock,1:6 2:8 4:6 5:4 6:10 7:4 8:2 10:3 11:3 12:1 13:5 20:1 23:8 31:1 40:1 51:1 55:1 110:1 121:3 132:1 146:1 224:1 235:1 245:1 283:1 341:2 381:1 392:1 402:1 483:1 520:1 628:3 656:5 724:4 780:1 819:1 1179:1 1181:1 1576:1 1595:6 1748:4 1858:3 2141:1 2587:2 2997:5 3947:1
TRHIKBI128F932A9C7,Rock,1:3 2:5 3:7 4:2 5:2 6:1 9:1 10:2 12:1 13:2 14:6 16:3 17:1 18:1 24:1 26:5 31:2 33:1 37:5 40:1 41:1 43:2 119:1 139:1 143:1 165:1 167:1 186:1 229:1 245:1 318:1 339:1 377:1 451:3 452:1 492:1 626:3 743:1 817:1 908:3 918:1 1203:1 1216:1 1280:1 1412:1 1415:1 1614:1 2498:1 2561:2 3401:1 3512:1 3558:1 4021:1 4636:1
TRFVXIB128F92FC80F,Rock,1:2 2:6 4:2 5:2 8:2 9:3 11:1 12:2 18:3 19:2 22:3 23:1 26:1 30:2 31:1 33:1 41:1 43:1 44:1 51:1 61:1 65:2 70:1 72:3 80:1 87:1 91:1 96:1 98:1 99:1 110:1 129:1 135:1 194:1 206:1 212:1 230:1 267:1 289:1 445:1 502:1 520:1 540:1 553:1 771:1 947:1 950:3 1310:1 1351:3 1786:1 1941:1 3574:1
TRFYRPV128F146E226,Rock,1:9 3:16 7:6 8:6 9:6 12:3 16:11 27:14 36:2 46:3 48:5 56:6 110:2 138:11 168:9 256:4 340:5 394:5 518:12 2649:10
TRVXUDW128F4287F24,Rock,1:7 3:3 4:3 5:1 7:4 8:6 9:4 11:1 12:3 16:4 22:2 28:1 30:1 33:1 34:1 37:1 44:3 48:23 59:1 62:1 66:1 67:1 74:1 84:1 94:1 95:1 101:5 142:1 149:1 153:3 173:3 211:1 307:1 331:4 426:1 494:4 547:3 2133:23
TRFYKLN128F1485048,Rock,2:1 3:6 5:1 8:1 12:1 16:1 22:1 23:2 28:1 35:1 37:1 40:1 41:1 49:1 52:1 83:1 100:1 111:1 142:1 152:1 165:1 330:1 363:1 382:1 466:1 1552:2 1783:1
TRVZUWK12903CDBB22,Rock,1:2 2:5 3:6 4:1 5:3 9:1 12:4 13:2 14:3 16:1 17:1 18:1 21:1 30:4 31:1 35:1 36:1 43:1 55:2 58:1 62:1 68:2 72:1 82:1 94:1 118:1 150:1 153:3 161:1 169:1 201:1 268:1 318:4 326:1 461:1 486:1 489:1 503:1 712:1 778:1 851:1 968:1 989:1 1042:1 2119:1
TRSLWQV12903CF28C9,Rock,1:6 2:1 4:2 5:2 7:3 8:3 9:2 10:1 11:1 12:2 13:1 15:1 17:17 20:2 23:2 30:1 41:1 45:9 51:1 52:1 55:2 61:2 67:1 70:2 76:2 110:2 127:1 161:1 175:1 207:1 239:1 252:4 258:1 295:9 302:1 310:17 325:17 395:1 547:2 557:1 599:2 619:1 867:30 922:1 1106:1 3609:17
TRKOOHW128F145FAC7,Rock,1:3 2:8 3:2 4:2 5:4 6:1 7:5 9:7 11:3 13:1 16:9 20:2 23:7 25:2 26:1 28:8 33:1 44:3 45:3 48:1 52:1 72:2 78:3 86:1 111:1 148:1 150:3 152:3 153:2 201:3 216:1 238:1 257:1 293:1 310:2 311:8 329:1 396:1 567:1 700:2 802:1 814:1 1070:3 1461:3 1497:1 1835:1 1950:1 2282:1 2736:1 2930:1 3480:1
TRSKWNZ128F425AA48,Rock,1:2 2:6 3:4 4:1 8:10 9:1 10:1 12:6 15:4 16:2 18:6 19:5 20:2 21:1 22:2 24:5 25:2 30:4 35:1 39:3 40:2 43:1 44:2 46:1 51:2 98:2 101:2 136:2 142:1 143:1 150:2 159:1 184:2 207:2 237:2 285:3 299:1 333:1 369:1 483:2 494:1 504:1 516:2 617:2 806:1 863:2 911:1 1358:2 1408:1 2167:1 2234:1
TRAKYBD128F1472301,Rock,1:12 2:6 3:24 4:10 5:4 6:2 8:26 9:16 11:2 15:4 16:4 20:2 24:4 26:24 27:2 44:4 62:4 69:2 70:12 81:2 95:2 100:4 105:4 108:4 120:2 138:2 155:18 160:4 308:12 398:2 548:2 1668:2 2494:2 4755:2
TRJXIIE128F4263029,Rock,1:18 2:1 3:12 5:2 7:2 8:2 9:2 10:4 11:6 12:4 13:2 19:1 20:7 23:2 30:2 31:2 32:2 36:2 39:1 43:2 45:2 46:3 48:2 50:2 51:4 52:11 65:1 73:26 76:3 79:1 85:2 88:2 108:1 120:3 123:2 133:1 137:8 139:1 142:2 146:1 178:2 196:2 227:1 238:4 268:1 343:2 349:2 467:2 499:1 892:6 1249:1 1824:1 1917:1 3066:1 4094:10
TRDNKAK128F1485734,Rock,1:5 2:2 3:5 5:4 8:9 11:2 12:1 13:3 16:2 20:2 21:1 22:1 26:1 29:1 32:1 33:3 39:1 48:2 49:1 56:1 57:1 58:2 64:2 66:1 96:2 101:3 103:2 105:1 121:1 134:1 137:1 148:2 156:1 161:2 168:1 173:1 216:2 220:1 275:1 326:1 330:1 371:1 642:1 824:2 1269:1 2033:1 3426:2 3782:2 4374:1
TRTNHPK128F92E6AEC,Rock,1:9 2:4 3:1 5:1 6:4 8:1 9:12 11:3 12:1 13:1 15:1 17:1 18:1 20:6 22:1 23:1 24:12 33:1 35:2 36:1 39:2 55:3 57:2 70:12 72:1 78:1 88:1 96:3 113:3 164:1 191:1 194:2 403:1 460:3 553:4 663:4 676:1 730:4 751:1 1137:2 1197:4 1313:10 1913:10 2982:12 3104:4
TRGGYUB12903CD5BA9,Rock,2:6 3:2 5:3 6:4 14:5 17:6 18:1 28:1 36:4 67:1 81:1 118:4 184:1 237:2 247:9 280:1 304:4 465:1 470:1 479:2 563:1 578:2 683:3 767:1 885:1 968:1 1260:1 1323:1 1445:1 2642:4
TRKANXS128F92F8F38,Rock,1:17 2:12 3:5 4:2 5:3 6:1 7:8 9:2 13:1 15:2 17:3 19:1 22:1 23:2 24:2 29:1 32:2 44:1 45:1 48:2 54:2 55:4 62:2 69:1 87:2 94:2 124:2 256:2 356:1 375:2 585:1 678:1 925:4 1434:1 1474:1 1758:4 2124:6 2436:2 2450:2 4141:2 4379:2 4581:2 4990:2
TRHRFIL128F9342D54,Rock,6:1 7:2 38:1 42:4 386:21 388:1 473:18 490:1 511:1 781:1 791:2 818:1 1297:1 1305:1 1363:1 1437:1 1465:1 1616:1 1647:1 1681:1 1707:1 1894:1 2042:1 2217:2 2832:1 2895:1 2925:1 3037:1 3390:1 3727:1 4326:1 4733:1
TRHMKHZ128F9342E2E,Rock,7:2 428:2 482:5 789:1 1051:2 1140:4 1359:2 1845:2 2307:2 2476:2 3729:2
TRERTES128F426EA61,Rock,1:6 2:4 4:2 5:1 6:3 7:1 10:3 11:3 12:4 13:4 17:1 20:1 21:2 23:1 27:1 30:2 33:1 35:1 59:1 65:1 71:1 76:1 86:1 108:1 156:1 171:1 173:2 186:1 250:1 264:1 460:2 481:1 486:2 613:1 619:1 628:1 676:1 771:2 797:1 1102:2 1167:12 1350:1 1418:1 1430:1 1795:2 2266:1 2313:1 2724:1 4774:2
TRQLHQE12903CC0005,Rock,2:2 3:8 5:3 6:1 9:1 12:2 14:4 15:1 21:9 24:2 26:1 39:5 41:4 52:1 59:1 67:2 70:1 75:1 91:3 93:1 97:1 134:1 136:1 141:1 224:1 295:1 302:4 332:3 417:2 450:2 451:1 514:2 540:1 623:2 663:3 1151:4 1261:4 1392:4 1611:2 1745:1 2521:2 3020:2
TROLSQM128F92F8F07,Rock,1:7 2:6 3:18 4:10 5:2 6:4 7:6 8:1 9:1 12:1 15:3 16:2 19:4 22:4 23:2 24:5 26:2 29:7 31:2 34:1 51:11 52:3 54:2 55:1 57:20 62:3 83:3 85:2 94:1 110:6 120:2 133:4 136:1 182:4 184:1 190:3 205:2 221:2 247:3 276:2 356:2 392:2 415:2 430:1 452:4 567:1 990:2 1096:4 1979:4 2137:2 2417:1 2627:2 4205:1
TRVQUQZ128F9350CD9,Rock,1:2 23:2 42:10 90:1 122:1 137:1 181:12 243:1 632:5 710:5 887:1 978:3 1072:5 1246:1 1401:1 2635:2 2806:1 3178:7 3271:1 3309:1 3352:2 4005:2 4502:5 4779:1
TRFBANZ128F1463668,Rock,1:23 2:2 3:29 4:8 5:10 7:14 8:7 9:9 10:2 13:8 14:2 15:1 16:65 18:1 19:1 22:5 23:16 24:1 28:1 40:7 41:1 43:2 46:6 52:13 54:9 55:1 61:1 62:4 64:1 70:9 72:1 73:12 76:1 91:1 95:2 96:1 109:4 129:4 148:9 178:1 187:1 204:4 216:18 252:1 256:1 316:13 421:1 449:1 489:1 502:1 590:1 829:1 875:12
TRDOFMR128F934109A,Rock,7:4 38:5 47:1 77:5 90:3 104:4 114:3 117:1 128:10 158:3 208:5 246:2 286:1 317:1 388:1 411:2 436:4 441:1 737:1 1191:4 1207:2 1302:2 1674:1 1785:1 1816:1 2110:3 2260:1 2268:2 2660:1 2787:2 3062:4 3133:1 3931:2 4456:2 4500:1
TRHODUR12903CE32E1,Rock,2:1 4:2 5:4 6:12 12:1 13:1 17:2 32:1 35:1 36:4 40:1 43:1 50:1 54:7 60:11 66:1 84:1 106:10 122:4 126:5 141:1 142:1 155:1 163:1 167:1 201:1 210:1 259:1 607:1 682:1 721:1 842:1 995:1 1064:1 1209:1 1223:1 1357:1 1575:1 1592:1 1822:7 2625:1 2905:1 2978:1 3809:1 4826:1 4960:1 4971:1
TRJAYIZ128F4277EA1,Rock,2:7 3:3 6:6 10:1 13:2 17:1 18:3 19:1 23:1 39:1 40:1 54:3 60:4 76:1 83:1 105:1 126:3 154:1 159:1 239:2 261:2 289:1 303:1 310:1 353:1 374:1 402:1 433:1 453:1 489:1 519:1 564:1 775:1 977:1 1040:1 1242:1 1817:1 1991:1 2012:1 2354:1 2775:1 3010:4 3239:1 3262:4 3290:1 4663:3 4916:1
TRWTEOG128F931C79B,Rock,2:4 3:2 4:3 6:2 7:2 9:2 10:3 15:2 19:2 25:2 26:3 43:2 44:1 59:3 65:2 70:2 71:2 75:1 89:1 92:2 107:1 133:1 148:2 164:1 219:1 339:1 374:2 395:1 413:2 437:2 470:1 547:2 571:2 599:1 619:1 1053:2 1057:1 1432:1 1819:2 2006:1 2106:1 2452:1 2961:1 4968:2
TRGLEOH128F9342ED5,Rock,2:4 3:4 6:2 10:4 11:4 18:4 27:2 33:2 45:2 71:2 88:2 111:2 119:4 124:2 195:4 261:2 346:6 395:4 422:2 817:2
TRWYYLH128F92F8F38,Rock,1:12 2:1 3:4 4:4 6:7 7:2 8:2 9:3 10:2 15:2 16:2 17:4 20:2 21:2 24:2 26:2 27:3 28:2 29:1 32:1 35:1 43:2 44:3 55:1 56:2 63:2 70:2 81:5 106:2 111:5 116:1 122:2 126:5 156:2 159:1 166:2 201:1 217:5 225:2 227:2 250:5 265:1 338:1 354:2 372:2 396:6 416:1 439:2 488:1 690:2 760:1 1638:1 1972:1
TRJLGBN128F42703AF,Rock,1:16 2:4 4:4 5:1 7:2 8:3 9:6 11:3 12:2 13:2 16:4 20:1 33:2 36:1 49:1 52:2 57:2 64:1 66:1 70:4 72:1 74:1 84:1 88:1 91:1 92:2 93:1 100:1 101:2 110:1 113:2 121:1 168:4 178:1 197:1 219:1 220:1 221:1 249:1 254:1 256:2 264:1 267:1 333:1 537:1 549:1 814:1 930:1 999:1 1101:1 1269:1 2419:1 4252:1
TRFJDUK128F4221781,Rock,1:1 2:7 4:3 5:2 6:1 7:1 9:1 10:1 11:1 15:2 16:1 18:1 22:3 26:1 30:1 48:1 49:1 54:1 59:1 70:1 72:1 85:1 103:3 138:1 139:1 141:1 150:1 156:1 157:2 196:1 232:1 261:1 327:1 337:1 462:1 525:1 531:1 541:1 553:1 557:1 885:1 1055:1 1973:1 2064:1 2219:1
TRRVDNV128F42AB85E,Rock,6:5 7:2 24:6 38:7 42:2 77:2 90:3 104:3 112:3 114:1 177:2 179:1 208:1 246:1 263:2 272:1 315:1 405:1 411:1 436:2 505:1 533:1 558:1 652:2 709:1 737:2 741:2 937:2 944:2 994:1 1029:1 1052:1 1165:1 1191:1 1254:1 1274:1 1320:1 1484:1 1562:2 1830:1 1904:1 1927:1 2272:1 2584:2 2591:2 2605:1 2660:1 2768:1 2880:1 3559:1 3927:2 4219:2
TRZPXOK128F426FE6A,Rock,1:2 2:17 4:5 5:2 6:3 9:2 10:8 16:2 18:17 22:2 29:2 33:2 37:2 44:15 45:2 49:16 62:2 63:10 78:8 105:3 121:3 175:10 176:3 303:3 306:3 352:3 384:3 452:2 548:3 661:3 666:3 696:10 997:3 1181:3 1595:3 1708:3 2236:6 2639:3 3259:3
TRDIAUR128F92E5EF1,Rock,1:8 22:1 80:2 365:2 423:1 482:3 544:2 632:12 650:1 823:1 978:12 1022:2 1067:1 1116:2 1148:1 1293:1 1368:24 1452:1 1558:2 1641:1 1736:1 2196:1 2533:1 3271:1 3989:2 4415:4
TRGYDSK128F934187A,Rock,1:5 2:1 3:1 4:1 6:1 7:1 8:3 9:2 12:2 15:1 24:2 25:1 26:1 28:1 31:1 32:2 33:1 35:1 45:1 52:1 56:1 66:1 68:2 72:1 95:1 101:1 113:1 135:1 141:1 145:1 249:1 268:1 319:1 333:1 349:1 380:1 433:1 486:1 506:1 636:1 893:1 934:1 1069:1 1149:1 1259:1 1469:1 1542:1 1727:1 1882:1 2029:1
TRLXNHF128F9307A76,Rock,1:13 2:7 3:9 4:2 7:4 8:3 9:3 12:4 15:2 16:2 18:4 20:8 26:2 27:2 33:3 34:3 36:5 52:3 58:3 61:7 96:3 97:5 99:5 107:3 108:3 113:3 164:3 171:2 313:1 357:1 502:2 506:3 566:3 938:2 1041:2 1442:2 2072:1
TRNUXXS128F423C16C,Rock,1:5 2:4 3:2 5:1 7:4 9:2 10:1 13:1 20:4 22:1 24:3 25:1 30:1 35:1 37:1 40:1 43:1 50:1 51:1 54:2 58:2 70:2 71:1 137:3 156:4 202:1 224:1 244:1 269:1 290:1 450:3 456:1 619:1 623:2 870:1 891:1 3603:2 4173:2
TRABDIN128F427AF69,Rock,1:2 2:7 3:2 4:1 6:2 7:2 9:1 11:1 12:2 13:3 15:3 16:2 17:2 18:1 19:4 22:1 24:1 25:1 33:1 39:1 44:1 48:1 56:1 62:1 64:1 65:2 68:2 78:1 108:1 109:1 111:1 118:1 137:1 147:1 149:1 188:1 232:1 244:1 255:1 347:1 393:1 426:1 439:1 472:1 500:2 584:1 617:1 743:1 963:2 1287:2 1332:1 1420:1 2255:1 4866:1
TRGDUVV128F4250C82,Rock,3:2 7:1 18:2 65:6 150:2 200:6 793:3 2083:3 3963:1
TRAWDFE128F9303292,Rock,2:5 3:8 5:1 7:8 13:1 24:4 33:1 46:8 49:2 67:1 78:4 125:4 139:2 143:2 192:2 262:1 274:4 302:2 313:2 340:1 464:4 528:4 655:4 756:4 758:1 838:2 991:2 1095:8 1111:4 1280:3 1478:2 2097:2
TRAIEIM128F4253EFD,Rock,1:4 2:4 3:7 4:2 5:5 6:1 8:1 9:2 10:1 11:8 12:1 17:2 22:1 23:2 24:3 26:2 27:6 32:1 39:1 53:3 59:2 68:1 79:1 80:3 91:1 144:1 148:1 155:1 200:2 207:1 232:1 237:1 241:6 318:1 357:1 389:1 395:1 454:1 597:1 623:1 631:1 649:1 792:2 866:1 1146:1 1157:2 1335:1 1746:1 1822:1 2377:2 2416:1 2697:1 3094:1 3126:1 3287:2
TRFULNA128F92E7E36,Rock,2:4 4:1 5:3 6:4 8:1 10:3 11:1 12:5 13:2 18:4 24:1 28:2 31:2 48:1 49:2 143:1 190:2 215:3 291:3 394:1 461:3 1371:1 1418:2 1585:1 1610:1 1648:1 1732:1 1735:1 1945:1 2123:1 2181:1 2517:1 2609:1 2750:1 2991:1 3080:1 3357:1 3499:1 4359:1
TRMIUCA128F148C0E0,Rock,6:2 7:1 17:2 34:1 38:1 42:2 47:5 90:3 102:3 112:2 117:2 177:2 179:1 198:2 243:1 273:2 296:2 383:3 401:3 405:1 457:2 543:1 664:1 702:2 750:1 841:1 1030:1 1092:1 1128:1 1134:1 1338:1 1493:1 1541:1 1566:5 1620:1 1669:1 1717:1 1866:1 1971:1 1981:1 2293:1 2488:1 2727:1 2835:2 2962:1 2993:1 2995:12 3026:1 3321:1 3349:1 3625:1 3803:1 3876:1 4081:1 4300:1 4870:1
TRWPGWC128F92E8AAE,Rock,1:1 6:2 7:2 20:1 36:1 38:2 42:9 47:6 106:1 177:2 186:1 198:8 200:1 243:3 253:1 273:1 359:1 401:2 445:1 496:1 516:1 543:3 643:1 691:1 702:1 722:1 750:4 1010:3 1079:1 1092:1 1157:1 1308:3 1608:1 1802:1 1866:1 2008:1 2620:1 2745:1 3388:1 3901:1 4249:5 4300:1 4675:1
TRHUJSH12903CA6875,Rock,1:3 2:4 3:13 5:8 6:4 7:3 8:3 10:1 13:3 14:3 17:1 22:5 31:1 43:3 50:3 54:2 76:3 79:1 85:3 95:3 97:9 119:3 133:2 148:16 155:3 173:3 176:1 194:3 195:3 395:1 455:3 471:2 755:3 850:1
TRSGAWK128F4285BA9,Rock,1:18 2:2 6:4 7:4 9:2 10:2 11:5 20:7 21:2 25:2 28:2 29:4 37:2 46:2 83:4 94:4 130:4 171:2 202:4 207:2 225:2 247:2 265:1 268:2 312:2 503:2 571:4 616:1 700:2 755:2 894:1 1019:2 1091:6 1100:2 1728:2 1788:4 1862:3 2961:2 3267:2 3376:2 3546:1 3974:2 4865:2
TRPLTWH128F92E8FDE,Rock,1:8 2:28 5:2 8:6 10:1 11:1 13:3 17:2 21:1 22:1 25:1 32:1 36:2 39:1 40:6 43:4 55:6 59:2 72:1 79:1 91:1 109:2 122:4 166:1 172:2 178:4 207:1 211:1 224:4 234:1 252:1 269:2 346:6 384:1 393:16 404:2 417:1 487:4 492:1 623:2 631:1 792:16 1209:1 1267:2 1281:1 2154:1 2178:1 3731:1 4018:1 4397:2 4840:1
TRKFQLN128F429C91B,Rock,1:2 2:1 3:4 4:1 5:1 7:1 8:2 9:1 12:2 14:2 19:1 21:1 24:1 25:1 27:1 28:1 32:1 69:1 70:1 75:1 79:1 94:1 103:2 105:1 107:2 113:1 115:1 157:1 182:1 192:1 229:1 333:1 348:1 389:1 396:2 399:1 439:1 519:2 688:1 701:1 837:1 1186:1 1760:1
TRDMRHB128F149009F,Rock,1:14 2:8 4:11 6:9 7:1 8:1 11:2 12:2 13:1 15:2 20:7 23:6 32:1 33:3 34:6 35:2 36:2 43:2 44:1 45:3 46:11 55:8 56:8 59:1 64:1 85:3 89:3 91:2 100:1 105:1 107:2 124:3 143:2 178:3 203:3 206:3 217:2 257:1 279:6 295:2 376:3 438:2 475:1 489:2 832:3 847:1 876:2 1256:2 1283:2 1624:1 1642:1 1878:2 2639:1
TRVVUPM128F429EB77,Rock,1:7 2:1 3:9 4:8 5:2 6:8 7:4 12:1 13:5 16:4 21:4 23:2 25:5 33:1 36:2 43:1 59:7 62:8 94:3 98:1 113:7 202:1 305:4 413:1 439:1 631:4 763:1 813:7 988:1 1572:1 2121:1 2348:3 2717:1 3046:1 4657:1
